episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
210,41.157576787603716,31.326632818573852,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6516666666666667,0.644,0.020000000000000018
211,39.05808018529464,31.6433090893505,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6485000000000001,0.672,0.020000000000000018
212,41.03661392896806,32.03573968550117,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6453333333333333,0.616,0.020000000000000018
213,23.45787621921726,31.64729527547324,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6421666666666668,0.628,0.020000000000000018
214,40.947428924294876,32.082720369887525,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.639,0.68,0.020000000000000018
215,21.64062744224886,31.70987912136991,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6358333333333333,0.6,0.020000000000000018
216,41.186565359201296,31.723010013350954,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6326666666666667,0.608,0.020000000000000018
217,39.4439127195156,31.69883604993364,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6295,0.644,0.020000000000000018
218,40.86970020987502,32.03985966017317,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6263333333333334,0.656,0.020000000000000018
219,41.60577085617638,32.088992185122294,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6231666666666666,0.636,0.020000000000000018
220,23.272369488110858,32.08405576686742,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.62,0.604,0.020000000000000018
221,39.261867377644634,32.081061623800636,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6168333333333333,0.628,0.020000000000000018
222,42.206106128136156,32.13426256291756,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6136666666666667,0.628,0.020000000000000018
223,39.581798408355894,32.48115601190364,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6105,0.632,0.020000000000000018
224,41.257881534963154,32.539158302686175,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6073333333333333,0.616,0.020000000000000018
225,40.92558076254217,32.55154992508183,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6041666666666667,0.64,0.020000000000000018
226,39.89237526530007,32.901488656093086,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.601,0.588,0.020000000000000018
227,21.624457051451465,32.54628278587794,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5978333333333333,0.656,0.020000000000000018
228,39.85320883157622,32.54832525557805,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5946666666666667,0.516,0.020000000000000018
229,39.28812690551051,33.01868139234037,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5915,0.576,0.020000000000000018
230,22.059828204671554,33.03102985094185,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5883333333333334,0.596,0.020000000000000018
231,39.26072132936208,32.99904576310133,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5851666666666667,0.62,0.020000000000000018
232,40.54030498529488,33.328505330000944,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5820000000000001,0.592,0.020000000000000018
233,21.703612220185125,33.294370996706114,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5788333333333333,0.6,0.020000000000000018
234,40.16288411630652,33.311193516984545,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5756666666666668,0.576,0.020000000000000018
235,40.82744572784568,33.72246034525236,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5725,0.528,0.020000000000000018
236,40.078828578798564,33.7073121058979,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5693333333333334,0.532,0.020000000000000018
237,23.299963694231188,33.37832762239022,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5661666666666667,0.552,0.020000000000000018
238,21.161033807244614,33.411770489081334,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.563,0.508,0.020000000000000018
239,40.042119307305605,33.76551890428963,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5598333333333334,0.536,0.020000000000000018
240,39.92510537433805,34.12471662234991,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5566666666666666,0.58,0.020000000000000018
241,22.615683904748316,34.22128344858051,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5535000000000001,0.576,0.020000000000000018
242,40.62937020460653,34.221468864618366,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5503333333333333,0.532,0.020000000000000018
243,39.35594951567543,34.20876128769146,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5471666666666667,0.556,0.020000000000000018
244,22.046959878235892,33.83563933620263,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.544,0.548,0.020000000000000018
245,21.07373102301646,33.44586951686668,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5408333333333333,0.548,0.020000000000000018
246,41.305755500271,33.81910755255767,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5376666666666667,0.524,0.020000000000000018
247,41.63809923814957,33.861216995626734,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5345,0.524,0.020000000000000018
248,38.852613702165215,34.19437108600877,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5313333333333333,0.504,0.020000000000000018
249,38.2504119972269,34.489517397145754,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5281666666666667,0.484,0.020000000000000018
