episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
140,50.379736724160125,39.860701938352896,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.8,0.808,0.012375
141,66.61565330000788,40.78279093735202,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.795,0.756,0.01225
142,-0.5553558192173148,39.45652989927582,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.79,0.796,0.012125
143,18.884642366864824,39.521715594995904,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.785,0.796,0.012
144,17.371320043392487,38.518049610828555,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.78,0.74,0.011875
145,-222.64386154207665,33.06266748987308,32,192,offroad,1,0,0,0,1,0,0,1.0,0.775,0.65625,0.011858999999999998
146,67.47761247313424,33.38473577023765,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.77,0.768,0.011733999999999998
147,19.71195868567478,33.39897897080523,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.765,0.768,0.011609000000000001
148,66.21574140713872,34.43834918869597,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.76,0.772,0.011484000000000001
149,67.65836881817832,34.451882109636585,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.755,0.752,0.011359000000000001
150,13.95452579832014,33.437736760163006,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.75,0.724,0.011233999999999997
151,65.58553700547198,34.45923984486806,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.745,0.732,0.011108999999999997
152,14.103364346677235,33.430321124959164,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.74,0.748,0.010983999999999997
153,21.062928993227423,32.54651285277168,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.735,0.716,0.010859
154,51.1970923930749,32.249923896295996,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.73,0.768,0.010734
155,18.38432717212356,31.25550029865,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.725,0.672,0.010609
156,65.40947019726372,32.190912365820076,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.72,0.712,0.010484
157,51.425298790223856,32.84821265438873,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.7150000000000001,0.736,0.010359
158,19.169226518183375,32.924318643816775,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.71,0.76,0.010233999999999997
159,53.1150053818751,33.63336906275331,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.7050000000000001,0.68,0.010109
160,16.18166216976417,32.62718550834957,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.7,0.66,0.009984
161,21.162533055148344,31.736807288488176,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6950000000000001,0.68,0.009859
162,67.78462096192196,31.75174611414281,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.69,0.716,0.009734
163,18.66651377883982,31.81573213391231,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.685,0.64,0.009609
164,64.7113708643671,32.77649554527314,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6799999999999999,0.668,0.009484
165,64.06059378671833,33.69546517696355,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.675,0.652,0.009359
166,51.11639615108365,34.39560524929303,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6699999999999999,0.66,0.009234
167,19.477338429378893,33.444609660804375,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.665,0.652,0.009108999999999999
168,52.88406974251489,34.613257261409785,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6599999999999999,0.652,0.008983999999999999
169,16.841288526949914,33.66820659201483,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.655,0.616,0.008858999999999999
170,65.12213776240996,33.96598296999525,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.65,0.636,0.008733999999999999
171,69.52873501783196,34.05489314229476,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.645,0.7,0.008609000000000002
172,64.6644373526014,35.0180384625998,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.64,0.604,0.008484000000000002
173,17.75123610694308,34.11441548276642,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.635,0.62,0.008358999999999998
174,16.198082421898487,34.096097282377016,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.63,0.62,0.008233999999999998
175,53.31100630472963,34.16058986787601,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.625,0.58,0.008108999999999998
176,52.80622285930455,33.870042619317076,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.62,0.608,0.007983999999999998
177,65.44960800075684,34.93475770993638,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.615,0.564,0.007859000000000001
178,64.9012199848685,35.278374470795214,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.61,0.604,0.007734000000000001
179,66.43510431213828,35.63499896763207,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.605,0.56,0.007609000000000001
180,66.52145656355,36.60297696745126,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.6,0.568,0.007483999999999998
181,16.12373222016369,35.67128621661375,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.595,0.584,0.0073589999999999975
182,66.99458390266575,35.95361367422575,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5900000000000001,0.636,0.007233999999999997
183,66.34246887674878,36.92878376768439,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.585,0.568,0.007109000000000001
184,12.945254283212478,36.868299906186714,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5800000000000001,0.536,0.006984000000000001
185,63.795401745929226,36.82149179600142,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.575,0.476,0.0068590000000000005
186,67.14913365797435,37.8717840705088,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5700000000000001,0.604,0.006734
187,11.987435254952599,37.83995517118887,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.565,0.588,0.006609
188,65.77653276883983,38.140500552697716,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.56,0.56,0.006483999999999997
189,68.38421337414643,39.191939665841026,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5549999999999999,0.512,0.006359
190,64.65573440601396,39.477459619478104,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.55,0.624,0.006234
191,12.178552246165912,38.388717598401264,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5449999999999999,0.54,0.006109
192,17.88794102492648,38.75758353528414,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.54,0.54,0.005984
193,67.22490707876636,39.72438882952217,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5349999999999999,0.544,0.005859
194,68.48589069284318,40.74668024251118,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.53,0.516,0.0057339999999999995
195,17.903345796821956,45.55762438928917,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.525,0.56,0.005608999999999999
196,67.1183476609436,45.550439093045355,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.52,0.524,0.005483999999999999
197,68.4200323729556,46.52460056679096,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.515,0.556,0.005358999999999999
198,17.13189469609691,45.54292363257013,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.51,0.568,0.005233999999999999
199,65.29076621202037,45.49557158044698,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.505,0.504,0.005108999999999999
200,65.66817567703895,46.52984457802135,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.5,0.504,0.004983999999999999
201,50.87060949065862,46.235546027725086,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.495,0.52,0.004859000000000002
202,64.71323304839787,47.2477434017595,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.49,0.556,0.004734000000000002
203,66.55026042590683,48.15749003041308,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.485,0.484,0.0046089999999999985
204,64.77364639184218,48.42902111038842,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.48,0.496,0.004483999999999998
205,48.842201526692556,49.0381785974798,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.475,0.484,0.004358999999999998
206,16.82702584219539,48.066529710378425,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.47,0.456,0.004233999999999998
207,18.876209665636466,47.415547927886685,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.46499999999999997,0.524,0.0041090000000000015
